DistrictCode,SchoolCode,SARCYear,CSNAPC,ENAPC,FPANAPC,FLNAPC,MNAPC,SNAPC,SSNAPC,ALLNAPC,PSIAPC
3968676,6042824,2020-21,0,0,0,0,0,0,0,0,
0761754,6003982,2020-21,0,0,0,0,0,0,0,0,
5673874,5630132,2020-21,0,5,2,5,8,8,9,37,33.8
2465748,6109649,2020-21,0,0,0,0,0,0,0,0,
0461531,0139329,2020-21,0,0,0,0,0,0,0,0,
4970615,6115695,2020-21,0,0,0,0,0,0,0,0,
3768338,6089064,2020-21,0,0,0,0,0,0,0,0,
1964733,1939941,2020-21,0,8,0,4,4,8,8,34,25.4
1363131,6008502,2020-21,0,0,0,0,0,0,0,0,
1563529,0116400,2020-21,0,4,3,5,2,2,3,19,12.5
1964733,6018428,2020-21,0,0,0,0,0,0,0,0,
0161259,6057095,2020-21,0,0,0,0,0,0,0,0,
1062117,6116313,2020-21,0,0,0,0,0,0,0,0,
3868478,6041206,2020-21,0,0,0,0,0,0,0,0,
1964725,6108013,2020-21,0,0,0,0,0,0,0,0,
1964857,6119143,2020-21,0,0,0,0,0,0,0,0,
1964733,0109439,2020-21,0,0,0,0,0,0,0,0,
1964865,6021372,2020-21,0,0,0,0,0,0,0,0,
5475531,6053987,2020-21,0,0,0,0,0,0,0,0,
3667843,0000000,2020-21,0,0,0,0,0,0,0,0,.0
3066621,6094874,2020-21,0,0,0,0,0,0,0,0,
3868478,6041727,2020-21,0,0,0,0,0,0,0,0,
3373676,0100248,2020-21,0,0,0,0,0,0,0,0,
2365615,6025225,2020-21,0,0,0,0,0,0,0,0,
2866266,6026769,2020-21,0,0,0,0,0,0,0,0,
3066597,6029409,2020-21,0,0,0,0,0,0,0,0,
1964733,0131771,2020-21,0,0,0,0,0,0,0,0,
3467439,3430519,2020-21,0,0,0,0,0,0,0,0,.0
3768130,0139063,2020-21,0,0,0,0,0,0,0,0,.0
1964881,1932409,2020-21,0,0,0,0,0,0,0,0,
3066670,6030233,2020-21,0,0,0,0,0,0,0,0,
1964725,6015580,2020-21,0,0,0,0,0,0,0,0,
3066597,6029284,2020-21,0,0,0,0,0,0,0,0,
3073635,6071153,2020-21,0,0,0,0,0,0,0,0,
3667819,6036438,2020-21,0,0,0,0,0,0,0,0,
1964725,0132381,2020-21,0,0,0,0,0,0,0,0,
3768338,6039853,2020-21,0,0,0,0,0,0,0,0,
3510355,0132308,2020-21,0,0,0,0,0,0,0,0,.0
1573908,1530146,2020-21,0,0,0,0,0,0,0,0,.0
4970912,0125831,2020-21,0,0,0,0,0,0,0,0,
4970607,4931507,2020-21,0,2,1,1,3,1,4,12,31.7
0161143,0131177,2020-21,0,22,1,9,23,25,31,111,46.7
4373387,6047591,2020-21,0,0,0,0,0,0,0,0,
0961879,6109698,2020-21,0,0,0,0,0,0,0,0,
1964733,0117036,2020-21,0,0,0,0,0,0,0,0,
1964733,0124370,2020-21,0,1,2,1,0,0,3,7,24.5
3968585,6109839,2020-21,0,0,0,0,0,0,0,0,
2766233,6092688,2020-21,0,0,0,0,0,0,0,0,
0161259,0110189,2020-21,0,2,0,0,0,1,3,6,14.9
0761796,6057210,2020-21,0,0,0,0,0,0,0,0,
3968577,6041990,2020-21,0,0,0,0,0,0,0,0,
1062117,6109912,2020-21,0,0,0,0,0,0,0,0,
3366993,0116947,2020-21,0,0,0,0,0,0,0,0,
4970615,6051593,2020-21,0,0,0,0,0,0,0,0,
1964733,6017347,2020-21,0,0,0,0,0,0,0,0,
1964634,1934231,2020-21,0,2,0,1,1,1,3,8,17.9
1062414,0123463,2020-21,0,0,0,0,0,0,0,0,
1964725,6015556,2020-21,0,0,0,0,0,0,0,0,
4469799,4430518,2020-21,0,3,2,1,4,6,6,26,30.8
3066506,6028070,2020-21,0,0,0,0,0,0,0,0,
3467439,6033880,2020-21,0,0,0,0,0,0,0,0,
1062166,6006464,2020-21,0,0,0,0,0,0,0,0,
4369708,6049449,2020-21,0,0,0,0,0,0,0,0,
3066670,6108484,2020-21,0,0,0,0,0,0,0,0,
3467421,6112296,2020-21,0,0,0,0,0,0,0,0,
1076778,1030774,2020-21,0,0,0,0,0,0,0,0,.0
1964733,0126136,2020-21,5,5,1,4,4,1,7,27,50.4
5071043,0107136,2020-21,0,1,0,0,0,0,0,1,21.8
5672652,6056204,2020-21,0,0,0,0,0,0,0,0,
5472256,6054639,2020-21,0,0,0,0,0,0,0,0,
4369427,0107151,2020-21,0,0,0,0,0,0,0,0,.0
1075234,1037456,2020-21,2,1,0,1,0,0,0,4,11.2
5672652,5630348,2020-21,0,5,1,5,5,3,9,28,38.4
5772710,6056477,2020-21,0,0,0,0,0,0,0,0,
3667801,3634169,2020-21,0,1,0,0,1,1,0,3,19.1
3968676,6042667,2020-21,0,0,0,0,0,0,0,0,
3768098,6038186,2020-21,0,0,0,0,0,0,0,0,
1965060,6023022,2020-21,0,0,0,0,0,0,0,0,
3066621,6029870,2020-21,0,0,0,0,0,0,0,0,
1062380,6007074,2020-21,0,0,0,0,0,0,0,0,
1965052,1995745,2020-21,0,0,0,0,0,0,0,0,.0
1062117,6112742,2020-21,0,0,0,0,0,0,0,0,
0161291,6002422,2020-21,0,0,0,0,0,0,0,0,
3367215,0114181,2020-21,0,0,0,0,0,0,0,0,
0161234,6001531,2020-21,0,0,0,0,0,0,0,0,
3768338,6039952,2020-21,0,0,0,0,0,0,0,0,
3768338,6040190,2020-21,0,0,0,0,0,0,0,0,
1062265,1033703,2020-21,0,0,0,0,0,0,0,0,.0
3367033,6061766,2020-21,0,0,0,0,0,0,0,0,
2465870,0111294,2020-21,0,0,0,0,0,0,0,0,
5271654,6053672,2020-21,0,0,0,0,0,0,0,0,
2165458,6024756,2020-21,0,0,0,0,0,0,0,0,
4469799,4430229,2020-21,0,0,0,0,0,0,0,0,.0
5572348,6054860,2020-21,0,0,0,0,0,0,0,0,
3667827,0137216,2020-21,0,0,0,0,0,0,0,0,.0
1964212,6061220,2020-21,0,0,0,0,0,0,0,0,
4975390,6051791,2020-21,0,0,0,0,0,0,0,0,
3367116,6119721,2020-21,0,0,0,0,0,0,0,0,
1964733,6016240,2020-21,0,0,0,0,0,0,0,0,
0161200,6089338,2020-21,0,0,0,0,0,0,0,0,
4369666,6062111,2020-21,0,0,0,0,0,0,0,0,
3673957,3631108,2020-21,0,0,0,0,0,0,0,0,.0
0161275,6002281,2020-21,0,0,0,0,0,0,0,0,
4469823,4436960,2020-21,0,0,0,0,0,0,0,0,.0
5071043,5030168,2020-21,0,0,0,0,0,0,0,0,.0
1964733,6018568,2020-21,0,0,0,0,0,0,0,0,
0161119,6090021,2020-21,0,0,0,0,0,0,0,0,
0161259,6001853,2020-21,0,0,0,0,0,0,0,0,
0761796,6004980,2020-21,0,0,0,0,0,0,0,0,
3768361,6040349,2020-21,0,0,0,0,0,0,0,0,
1964733,6018857,2020-21,0,0,0,0,0,0,0,0,
4068809,4036703,2020-21,0,11,2,3,10,5,12,43,33.2
3367090,6113518,2020-21,0,0,0,0,0,0,0,0,
4970862,4935151,2020-21,6,18,0,12,18,12,24,90,28.2
3367124,6032312,2020-21,0,0,0,0,0,0,0,0,
0161176,6056907,2020-21,0,0,0,0,0,0,0,0,
1062414,1030824,2020-21,0,0,0,0,0,0,0,0,.0
3066647,6085641,2020-21,0,0,0,0,0,0,0,0,
1964733,6016992,2020-21,0,0,0,0,0,0,0,0,
1075234,6005805,2020-21,0,0,0,0,0,0,0,0,
1964485,6013049,2020-21,0,0,0,0,0,0,0,0,
3673890,3631199,2020-21,0,0,0,0,0,0,0,0,.0
0461531,0110338,2020-21,0,0,0,0,0,0,0,0,
3366985,6031637,2020-21,0,0,0,0,0,0,0,0,
4369674,0110700,2020-21,0,0,0,0,0,0,0,0,
4369583,6047922,2020-21,0,0,0,0,0,0,0,0,.0
5476836,6054050,2020-21,0,0,0,0,0,0,0,0,
2465771,6105647,2020-21,0,0,0,0,0,0,0,0,
3066423,6027262,2020-21,0,0,0,0,0,0,0,0,
4369393,6046577,2020-21,0,0,0,0,0,0,0,0,
4973882,0128330,2020-21,0,0,0,0,0,0,0,0,
2465748,6025522,2020-21,0,0,0,0,0,0,0,0,
3066670,6030282,2020-21,0,0,0,0,0,0,0,0,
3675051,3630696,2020-21,0,0,0,0,0,0,0,0,.0
3667702,6106595,2020-21,0,0,0,0,0,0,0,0,
1973445,6014260,2020-21,0,0,0,0,0,0,0,0,
3767967,6109953,2020-21,0,0,0,0,0,0,0,0,
4068791,6043186,2020-21,0,0,0,0,0,0,0,0,
0473379,6002927,2020-21,0,0,0,0,0,0,0,0,
1964857,0129973,2020-21,0,0,0,0,0,0,0,0,
1964287,6011456,2020-21,0,0,0,0,0,0,0,0,
3768114,6116420,2020-21,0,0,0,0,0,0,0,0,
1964733,0140004,2020-21,0,0,0,0,0,0,0,0,
3673957,6106116,2020-21,0,0,0,0,0,0,0,0,
3467314,3430477,2020-21,1,1,1,0,3,4,4,14,15.2
5572413,5530092,2020-21,0,0,0,0,0,0,0,0,.0
1964733,6061527,2020-21,0,0,0,0,0,0,0,0,
5075572,0118513,2020-21,0,0,0,0,0,0,0,0,
0561580,6111884,2020-21,0,0,0,0,0,0,0,0,
1964725,6015614,2020-21,0,0,0,0,0,0,0,0,
1964881,0118075,2020-21,0,0,0,0,0,0,0,0,.0
4168916,6043848,2020-21,0,0,0,0,0,0,0,0,
0161259,6057061,2020-21,0,0,0,0,0,0,0,0,
0461432,6105761,2020-21,0,0,0,0,0,0,0,0,
4369526,6047526,2020-21,0,0,0,0,0,0,0,0,
3476505,6105985,2020-21,0,0,0,0,0,0,0,0,
3467439,6119440,2020-21,0,0,0,0,0,0,0,0,
1964311,1931021,2020-21,0,0,0,0,0,0,0,0,.0
1162653,1130046,2020-21,0,0,0,0,0,0,0,0,.0
3675044,3630746,2020-21,1,2,3,4,5,3,10,28,21.8
4168890,6043632,2020-21,0,0,0,0,0,0,0,0,
1964733,0138883,2020-21,0,0,0,0,0,0,0,0,
3073635,6066872,2020-21,0,0,0,0,0,0,0,0,
1075234,6006647,2020-21,0,0,0,0,0,0,0,0,
3768338,3731395,2020-21,0,2,0,0,0,0,7,9,1.5
1964733,0126516,2020-21,0,4,1,5,2,0,5,17,42.4
3768197,6038467,2020-21,0,0,0,0,0,0,0,0,
0761804,6117485,2020-21,0,0,0,0,0,0,0,0,
1964840,6021083,2020-21,0,0,0,0,0,0,0,0,
1563792,6010078,2020-21,0,0,0,0,0,0,0,0,
3476505,0108415,2020-21,0,0,0,0,0,0,0,0,.0
3667710,3630902,2020-21,0,3,1,3,3,3,10,24,17.7
4169070,6045140,2020-21,0,0,0,0,0,0,0,0,
4369641,6048409,2020-21,0,0,0,0,0,0,0,0,
1964725,0127506,2020-21,0,0,0,0,0,0,0,0,
5471803,0112458,2020-21,1,2,1,0,0,1,3,8,5.5
3066670,6061741,2020-21,0,0,0,0,0,0,0,0,
3066522,6028302,2020-21,0,0,0,0,0,0,0,0,
4369625,6072177,2020-21,0,0,0,0,0,0,0,0,
1964550,6013601,2020-21,0,0,0,0,0,0,0,0,
4269120,6046023,2020-21,0,0,0,0,0,0,0,0,
0161200,0130393,2020-21,1,0,0,0,0,0,0,1,1.3
4970920,6068977,2020-21,0,0,0,0,0,0,0,0,
3667843,6036503,2020-21,0,0,0,0,0,0,0,0,
1964709,1996313,2020-21,0,6,1,5,1,2,2,17,33.9
3467439,6034219,2020-21,0,0,0,0,0,0,0,0,
1964287,1930601,2020-21,0,1,1,3,2,1,3,11,11.9
3768338,6039432,2020-21,0,0,0,0,0,0,0,0,
3710371,0138594,2020-21,0,0,0,0,0,0,0,0,
1964733,1931708,2020-21,5,4,0,1,3,5,8,26,21.0
1476687,0125047,2020-21,0,0,0,0,0,0,0,0,.0
1964998,6022669,2020-21,0,0,0,0,0,0,0,0,
5171464,0107722,2020-21,0,4,0,0,2,4,6,16,7.9
1563362,6113401,2020-21,0,0,0,0,0,0,0,0,
3667686,3631322,2020-21,1,5,2,6,2,3,8,27,14.6
4369484,6111785,2020-21,0,0,0,0,0,0,0,0,
5472256,0105783,2020-21,0,0,0,0,0,0,0,0,
1964287,6011498,2020-21,0,0,0,0,0,0,0,0,
0161259,0128413,2020-21,0,0,0,0,0,0,0,0,
0561580,6088975,2020-21,0,0,0,0,0,0,0,0,
3868478,6041131,2020-21,0,0,0,0,0,0,0,0,
3467413,6033641,2020-21,0,0,0,0,0,0,0,0,
0761804,6100952,2020-21,0,0,0,0,0,0,0,0,
1964733,0129866,2020-21,0,0,0,0,0,0,0,0,
3467447,6034516,2020-21,0,0,0,0,0,0,0,0,
1964808,6085674,2020-21,0,0,0,0,0,0,0,0,
4369518,6047468,2020-21,0,0,0,0,0,0,0,0,
3467439,0123901,2020-21,0,0,0,0,0,0,0,0,
1964527,1932706,2020-21,2,4,2,4,3,3,8,26,22.8
4068841,6118145,2020-21,0,0,0,0,0,0,0,0,
3675044,3630407,2020-21,2,2,4,2,3,3,8,24,16.5
4310439,0132530,2020-21,0,0,0,0,0,0,0,0,
0761754,6004345,2020-21,0,0,0,0,0,0,0,0,
3310330,0139428,2020-21,0,0,0,0,0,0,0,0,
1964451,0135335,2020-21,0,0,0,0,0,0,0,0,.0
4710470,6069405,2020-21,0,0,0,0,0,0,0,0,.0
4169021,6044770,2020-21,0,0,0,0,0,0,0,0,
5471803,5430301,2020-21,0,0,0,0,0,0,0,0,.0
1964733,6019079,2020-21,0,0,0,0,0,0,0,0,
1964790,6020457,2020-21,0,0,0,0,0,0,0,0,
3367215,6032601,2020-21,0,0,0,0,0,0,0,0,
0161119,0139220,2020-21,0,0,0,0,0,0,0,0,
1973437,6012348,2020-21,0,0,0,0,0,0,0,0,
1563503,6111157,2020-21,0,0,0,0,0,0,0,0,
1563321,6008874,2020-21,0,0,0,0,0,0,0,0,
0161192,6000947,2020-21,0,0,0,0,0,0,0,0,
4310439,6069371,2020-21,0,0,0,0,0,0,0,0,.0
1964733,6057996,2020-21,0,0,0,0,0,0,0,0,
1864139,1833805,2020-21,0,4,0,2,2,4,7,19,12.8
5672462,6055073,2020-21,0,0,0,0,0,0,0,0,
3667710,0000000,2020-21,0,0,0,0,0,0,0,0,.0
0161259,0110247,2020-21,0,0,0,0,0,0,0,0,
4570045,6050397,2020-21,0,0,0,0,0,0,0,0,
1663917,0110981,2020-21,0,0,0,0,0,0,0,0,
2766191,6026660,2020-21,0,0,0,0,0,0,0,0,
3667819,6036131,2020-21,0,0,0,0,0,0,0,0,
3773569,6038905,2020-21,0,0,0,0,0,0,0,0,
5472116,0134973,2020-21,0,0,0,0,0,0,0,0,
3367082,3330065,2020-21,0,0,0,0,0,0,0,0,.0
3066498,6094635,2020-21,0,0,0,0,0,0,0,0,
1964733,0121285,2020-21,0,2,1,2,3,1,3,12,29.0
3768023,6037832,2020-21,0,0,0,0,0,0,0,0,
2365581,2333185,2020-21,0,2,0,0,2,0,2,6,21.7
5073601,6025753,2020-21,0,0,0,0,0,0,0,0,
3073643,0139774,2020-21,0,0,0,0,0,0,0,0,.0
3768452,3730728,2020-21,3,4,1,5,6,6,13,38,29.4
3066621,3035748,2020-21,0,0,0,1,0,0,0,1,2.4
1964733,6061535,2020-21,0,0,0,0,0,0,0,0,
0161192,6056972,2020-21,0,0,0,0,0,0,0,0,
0561564,6003446,2020-21,0,0,0,0,0,0,0,0,
1062166,6006217,2020-21,0,0,0,0,0,0,0,0,
3768338,6109599,2020-21,0,0,0,0,0,0,0,0,
0961986,6005722,2020-21,0,0,0,0,0,0,0,0,
3066670,6061758,2020-21,0,0,0,0,0,0,0,0,
1563560,6009682,2020-21,0,0,0,0,0,0,0,0,
5772710,5738802,2020-21,0,4,6,4,1,3,6,24,25.8
3768395,6040521,2020-21,0,0,0,0,0,0,0,0,
1964584,1996305,2020-21,0,4,1,0,2,3,3,13,2.8
1964469,0139535,2020-21,0,0,0,0,0,1,0,1,.1
3667595,6098503,2020-21,0,0,0,0,0,0,0,0,
1964691,1996438,2020-21,0,0,0,5,1,1,4,11,41.9
3667686,6035620,2020-21,0,0,0,0,0,0,0,0,
4269120,6045967,2020-21,0,0,0,0,0,0,0,0,
3768304,0131268,2020-21,0,0,0,0,0,0,0,0,
4168890,4130027,2020-21,0,0,0,0,0,0,0,0,.0
2065243,0116970,2020-21,0,0,0,0,0,0,0,0,
3066647,6119556,2020-21,0,6,0,3,4,8,14,35,20.0
4870540,6051221,2020-21,0,0,0,0,0,0,0,0,
5672538,6114029,2020-21,0,0,0,0,0,0,0,0,
1964857,0105981,2020-21,0,0,0,0,0,0,0,0,
4068759,4030557,2020-21,1,11,2,1,6,7,17,47,31.6
3667595,6101786,2020-21,0,0,0,0,0,0,0,0,
1964733,6017412,2020-21,0,0,0,0,0,0,0,0,
5672538,6055297,2020-21,0,0,0,0,0,0,0,0,
2766092,2732808,2020-21,0,3,2,0,3,2,12,22,38.7
4277214,0138388,2020-21,0,0,0,0,0,0,0,0,.0
1964733,6061485,2020-21,0,0,0,0,0,0,0,0,
1965110,6023659,2020-21,0,0,0,0,0,0,0,0,
3073650,6102719,2020-21,0,0,0,0,0,0,0,0,
0761788,0125435,2020-21,0,0,0,0,0,0,0,0,
1964733,6058358,2020-21,0,0,0,0,0,0,0,0,
3066548,3030145,2020-21,0,0,0,8,8,5,0,21,10.5
5271621,6053631,2020-21,0,0,0,0,0,0,0,0,
1964733,0124529,2020-21,0,3,3,1,0,0,3,10,21.1
3667850,6107155,2020-21,0,0,0,0,0,0,0,0,
3467421,0137950,2020-21,0,0,0,0,0,0,0,0,.0
5772694,0120238,2020-21,0,0,0,0,0,0,0,0,.0
2910298,0116913,2020-21,0,0,0,0,0,0,0,0,.0
1964725,6015150,2020-21,0,0,0,0,0,0,0,0,
1964733,6019814,2020-21,0,0,0,0,0,0,0,0,
1764055,6110761,2020-21,0,0,0,0,0,0,0,0,
0661614,6003537,2020-21,0,0,0,0,0,0,0,0,
3310330,3330123,2020-21,0,0,0,0,0,0,0,0,.0
4570136,4530200,2020-21,0,0,0,0,0,0,0,0,.0
1964733,1996073,2020-21,0,0,0,0,0,0,0,0,.0
1975309,0134585,2020-21,0,0,0,0,0,0,0,0,.0
4569989,4530226,2020-21,0,0,0,0,0,0,0,0,.0
3667595,6108930,2020-21,0,0,0,0,0,0,0,0,
4068759,6043046,2020-21,0,0,0,0,0,0,0,0,
5472231,6114656,2020-21,0,0,0,0,0,0,0,0,
4970896,0102525,2020-21,0,0,0,0,0,0,0,0,
3667876,0109488,2020-21,0,0,0,0,0,0,0,0,
0761804,6071039,2020-21,0,0,0,0,0,0,0,0,
3373676,3330354,2020-21,0,0,0,1,2,0,0,3,12.9
1262679,6007678,2020-21,0,0,0,0,0,0,0,0,
3667959,6114177,2020-21,0,0,0,0,0,0,0,0,
3768296,0108332,2020-21,0,0,0,0,0,0,0,0,
5673759,6056022,2020-21,0,0,0,0,0,0,0,0,
0761804,0113589,2020-21,0,0,0,0,0,0,0,0,
1964733,6019400,2020-21,0,0,0,0,0,0,0,0,
1073965,6112023,2020-21,0,0,0,0,0,0,0,0,
4168882,6043608,2020-21,0,0,0,0,0,0,0,0,
1964733,0114967,2020-21,0,0,0,0,0,0,0,0,
1964329,1931088,2020-21,0,12,0,2,10,14,38,76,33.5
0661622,0118729,2020-21,0,0,0,0,0,0,0,0,
5071134,6113286,2020-21,0,0,0,0,0,0,0,0,.0
0461549,6003354,2020-21,0,0,0,0,0,0,0,0,
1563693,6108575,2020-21,0,0,0,0,0,0,0,0,
4870573,6109672,2020-21,0,0,0,0,0,0,0,0,
3768338,0119610,2020-21,0,3,0,4,1,3,8,19,40.2
3476505,6033336,2020-21,0,0,0,0,0,0,0,0,
2165409,6024483,2020-21,0,0,0,0,0,0,0,0,
4369674,6101752,2020-21,0,0,0,0,0,0,0,0,
1363115,0131243,2020-21,0,0,0,0,0,0,0,0,.0
4570169,0137117,2020-21,0,0,0,0,0,0,0,0,
1964816,6020721,2020-21,0,0,0,0,0,0,0,0,
4269229,4230454,2020-21,0,8,1,0,1,4,3,17,15.0
2766092,2732253,2020-21,0,0,0,0,0,0,0,0,.0
1964246,1996537,2020-21,0,2,0,0,0,0,0,2,.1
1062166,6006118,2020-21,0,0,0,0,0,0,0,0,
2775440,6026686,2020-21,0,0,0,0,0,0,0,0,
3467439,6059356,2020-21,0,0,0,0,0,0,0,0,
2365615,2330454,2020-21,0,0,0,0,0,0,0,0,.0
1964881,6021687,2020-21,0,0,0,0,0,0,0,0,
1964774,6020267,2020-21,0,0,0,0,0,0,0,0,
1965094,1938513,2020-21,0,0,0,0,0,0,0,0,.0
0161259,0115618,2020-21,0,0,0,0,0,0,0,0,
0961838,0137919,2020-21,0,0,0,0,0,0,0,0,
1964733,6058267,2020-21,0,0,0,0,0,0,0,0,
3910397,3930476,2020-21,0,1,0,1,3,3,2,10,11.4
2766092,2735348,2020-21,7,6,1,1,0,2,5,22,44.3
3367033,0105809,2020-21,0,0,0,0,0,0,0,0,
3768098,6038228,2020-21,0,0,0,0,0,0,0,0,
4770516,4739207,2020-21,0,4,0,2,0,0,2,8,8.1
1964733,0115287,2020-21,0,0,0,0,0,0,0,0,
2365615,2335024,2020-21,0,3,0,0,1,2,2,8,8.5
1573742,1530054,2020-21,0,0,0,0,0,0,0,0,.0
1964733,6016984,2020-21,0,0,0,0,0,0,0,0,
1062166,6006373,2020-21,0,0,0,0,0,0,0,0,
1973437,6012272,2020-21,0,0,0,0,0,0,0,0,
2365565,6119184,2020-21,0,0,0,0,0,0,0,0,
0161176,0130138,2020-21,0,0,0,0,0,0,0,0,.0
3375192,6116446,2020-21,0,0,0,0,0,0,0,0,
1964733,6018212,2020-21,0,0,0,0,0,0,0,0,
1964907,6101133,2020-21,0,0,0,0,0,0,0,0,
1563560,6009674,2020-21,0,0,0,0,0,0,0,0,
4369542,6047575,2020-21,0,0,0,0,0,0,0,0,
2465771,6025688,2020-21,0,0,0,0,0,0,0,0,
1964816,6020762,2020-21,0,0,0,0,0,0,0,0,
3367033,0100966,2020-21,0,0,0,0,0,0,0,0,
1964790,6020424,2020-21,0,0,0,0,0,0,0,0,
3768338,0107177,2020-21,0,5,4,0,1,1,6,17,20.2
1964725,6015473,2020-21,0,0,0,0,0,0,0,0,
1964865,6021257,2020-21,0,0,0,0,0,0,0,0,
2473619,2431807,2020-21,0,2,0,1,1,1,2,7,16.1
3073635,6030175,2020-21,0,0,0,0,0,0,0,0,
1964295,1936491,2020-21,0,0,0,0,7,0,0,7,72.7
1965151,6120836,2020-21,0,0,0,0,0,0,0,0,
0161275,0136515,2020-21,3,3,2,3,4,7,4,26,38.4
1964733,6020044,2020-21,0,0,0,0,0,0,0,0,
4369435,6115851,2020-21,0,0,0,0,0,0,0,0,
3768338,6040299,2020-21,0,0,0,0,0,0,0,0,
2465789,2430601,2020-21,0,3,1,1,3,2,1,11,8.2
5610561,5630223,2020-21,0,0,0,0,0,0,0,0,.0
1964733,6019996,2020-21,0,0,0,0,0,0,0,0,
1964451,6012785,2020-21,0,0,0,0,0,0,0,0,
3667934,0125419,2020-21,0,5,2,1,1,4,7,20,14.9
1964733,6019319,2020-21,0,0,0,0,0,0,0,0,
3667595,6114649,2020-21,0,0,0,0,0,0,0,0,
1263032,0111203,2020-21,0,0,0,0,0,0,0,0,.0
1964519,1932680,2020-21,0,3,0,3,5,1,8,20,17.3
1563685,1531987,2020-21,0,1,1,0,1,0,1,4,14.7
1964642,6014591,2020-21,0,0,0,0,0,0,0,0,
3667702,0135293,2020-21,0,0,0,0,0,0,0,0,
3768106,3731023,2020-21,0,6,0,0,2,0,5,13,20.0
1964733,6016265,2020-21,0,0,0,0,0,0,0,0,
3073650,6100838,2020-21,0,0,0,0,0,0,0,0,
1964733,6107064,2020-21,0,0,0,0,0,0,0,0,
1965060,6023030,2020-21,0,0,0,0,0,0,0,0,
1062026,6005763,2020-21,0,0,0,0,0,0,0,0,
3667876,6036883,2020-21,0,0,0,0,0,0,0,0,
3773569,0140343,2020-21,0,0,0,0,0,0,0,0,.0
1964907,6021836,2020-21,0,0,0,0,0,0,0,0,
0761796,0732941,2020-21,1,4,1,0,4,4,9,23,30.5
3066522,6028468,2020-21,0,0,0,0,0,0,0,0,
1964378,1995927,2020-21,0,0,0,0,0,0,0,0,.0
1964873,0102681,2020-21,0,0,0,0,0,0,0,0,
4770318,6050769,2020-21,0,0,0,0,0,0,0,0,
1062158,1031954,2020-21,0,0,0,0,0,0,0,0,.0
3768452,6059802,2020-21,0,0,0,0,0,0,0,0,
4169039,0136242,2020-21,0,0,0,0,0,0,0,0,
1964873,1936756,2020-21,0,0,0,0,0,0,0,0,.0
3675044,6109359,2020-21,0,0,0,0,0,0,0,0,
5472256,6054654,2020-21,0,0,0,0,0,0,0,0,
1563438,6009443,2020-21,0,0,0,0,0,0,0,0,
3066522,3030103,2020-21,0,0,0,0,0,0,0,0,.0
1964733,0136994,2020-21,0,0,0,0,0,0,0,0,
1964279,1933449,2020-21,0,2,5,4,1,1,4,17,21.0
0475507,6003172,2020-21,0,0,0,0,0,0,0,0,
5071167,6052773,2020-21,0,0,0,0,0,0,0,0,
2075580,0110395,2020-21,0,0,0,0,0,0,0,0,.0
4970912,0128074,2020-21,0,0,0,0,0,0,0,0,
3073643,6030605,2020-21,0,0,0,0,0,0,0,0,
5475523,0110692,2020-21,0,0,0,0,0,0,0,0,
3675044,0119107,2020-21,0,0,0,0,0,0,0,0,
3066530,6094643,2020-21,0,0,0,0,0,0,0,0,
3467447,6034912,2020-21,0,0,0,0,0,0,0,0,
1910199,0135368,2020-21,0,0,0,0,0,0,0,0,
3768452,0115451,2020-21,0,0,0,0,0,0,0,0,.0
1964733,0117952,2020-21,0,0,0,0,0,0,0,0,
3166803,6108963,2020-21,0,0,0,0,0,0,0,0,
4369450,0123299,2020-21,0,0,0,0,0,0,0,0,
0161200,6001259,2020-21,0,0,0,0,0,0,0,0,
4870581,4838058,2020-21,0,0,0,0,0,0,0,0,.0
1964998,6106876,2020-21,0,0,0,0,0,0,0,0,
3968585,6042220,2020-21,0,0,0,0,0,0,0,0,
1964733,6017115,2020-21,0,0,0,0,0,0,0,0,
5676828,6055545,2020-21,0,0,0,0,0,0,0,0,
4770193,6050660,2020-21,0,0,0,0,0,0,0,0,
4970961,6093140,2020-21,0,0,0,0,0,0,0,0,
4870540,6051098,2020-21,0,0,0,0,0,0,0,0,
3667652,3637659,2020-21,0,0,0,0,0,0,0,0,.0
3673858,6035273,2020-21,0,0,0,0,0,0,0,0,
4369450,0128108,2020-21,0,0,0,0,0,0,0,0,
3367116,0108639,2020-21,0,0,0,0,0,0,0,0,
3868478,3839081,2020-21,6,6,1,4,7,9,5,38,32.4
1363099,6008387,2020-21,0,0,0,0,0,0,0,0,
3868478,6089775,2020-21,0,0,0,0,0,0,0,0,
3073650,6120141,2020-21,0,0,0,0,0,0,0,0,
4369625,6072144,2020-21,0,0,0,0,0,0,0,0,
1964733,6016851,2020-21,0,0,0,0,0,0,0,0,
3968577,6041966,2020-21,0,0,0,0,0,0,0,0,
1964733,6016844,2020-21,0,0,0,0,0,0,0,0,
1964212,6068274,2020-21,0,0,0,0,0,0,0,0,
1964733,6015895,2020-21,0,0,0,0,0,0,0,0,
2766134,6058754,2020-21,0,0,0,0,0,0,0,0,
3375242,6109565,2020-21,0,0,0,0,0,0,0,0,
0175101,6114318,2020-21,0,0,0,0,0,0,0,0,
4369427,4333639,2020-21,2,2,6,7,1,1,5,24,34.8
1075275,0124123,2020-21,0,0,0,0,0,0,0,0,
1964840,6020929,2020-21,0,0,0,0,0,0,0,0,
1973437,6012405,2020-21,0,0,0,0,0,0,0,0,
3667843,6036594,2020-21,0,0,0,0,0,0,0,0,
